Num_Acc,date,time_of_day,max_severity,weather,collision_type,lighting,urban_area,department
202400048769,2024-05-02,Morning,4,2,1.0,1,1,13
202400048770,2024-01-04,Afternoon,4,1,3.0,1,2,10
202400048771,2024-02-18,Night,2,1,6.0,3,1,11
202400048772,2024-05-05,Night,4,1,1.0,3,1,13
202400048773,2024-02-18,Night,2,1,6.0,3,1,61
202400048774,2024-01-05,Morning,4,7,2.0,1,2,75
202400048775,2024-02-17,Afternoon,3,8,6.0,1,1,39
202400048776,2024-05-04,Afternoon,4,1,5.0,1,1,83
202400048777,2024-01-05,Afternoon,4,1,3.0,1,2,75
202400048778,2024-03-29,Morning,4,1,3.0,1,2,76
202400048779,2024-01-05,Morning,4,1,3.0,1,2,75
202400048780,2024-05-03,Morning,3,1,6.0,1,1,57
202400048781,2024-02-15,Night,4,1,1.0,3,1,25
202400048782,2024-01-04,Evening,4,2,6.0,5,2,75
202400048783,2024-03-28,Afternoon,4,1,6.0,1,2,76
202400048784,2024-05-04,Evening,4,3,6.0,1,1,33
202400048785,2024-01-04,Afternoon,4,1,6.0,1,2,75
202400048786,2024-02-17,Night,3,1,6.0,3,1,29
202400048787,2024-03-28,Evening,4,1,6.0,1,1,76
202400048788,2024-05-06,Night,4,3,6.0,3,1,91
202400048789,2024-01-05,Night,4,1,6.0,5,2,75
202400048790,2024-02-18,Night,3,1,7.0,3,1,01
202400048791,2024-03-28,Evening,4,1,6.0,5,2,76
202400048792,2024-05-05,Night,4,1,6.0,3,1,78
202400048793,2024-03-29,Night,4,2,6.0,2,1,72
202400048794,2024-01-05,Evening,4,1,1.0,5,2,75
202400048795,2024-02-17,Evening,3,1,2.0,3,1,66
202400048796,2024-05-05,Afternoon,2,2,6.0,1,1,78
202400048797,2024-01-05,Afternoon,4,1,6.0,1,2,75
202400048798,2024-05-05,Night,4,1,6.0,3,1,78
202400048799,2024-03-28,Evening,3,2,2.0,5,2,72
202400048800,2024-02-13,Morning,3,1,6.0,1,2,10
202400048801,2024-01-04,Afternoon,4,1,6.0,5,2,75
202400048802,2024-02-17,Night,2,1,7.0,3,2,07
202400048803,2024-05-04,Evening,3,1,2.0,1,1,92
202400048804,2024-03-29,Morning,4,6,3.0,1,2,69
202400048805,2024-02-17,Morning,3,1,7.0,1,2,07
202400048806,2024-03-29,Afternoon,4,1,6.0,1,1,69
202400048807,2024-01-05,Afternoon,4,1,6.0,1,2,94
202400048808,2024-05-04,Afternoon,4,2,2.0,1,1,78
202400048809,2024-02-12,Afternoon,4,2,7.0,1,2,85
202400048810,2024-02-18,Evening,2,2,6.0,2,1,85
202400048811,2024-03-29,Afternoon,4,2,6.0,1,2,64
202400048812,2024-01-05,Morning,4,1,3.0,1,2,94
202400048813,2024-05-06,Morning,4,1,5.0,2,1,95
202400048814,2024-03-29,Morning,4,8,3.0,1,2,64
202400048815,2024-02-17,Morning,4,2,1.0,5,2,27
202400048816,2024-01-05,Night,3,1,1.0,5,2,94
202400048817,2024-03-27,Afternoon,4,1,2.0,1,2,64
202400048818,2024-02-16,Afternoon,4,1,6.0,1,2,17
202400048819,2024-01-04,Night,4,1,3.0,5,2,94
202400048820,2024-03-29,Morning,4,2,3.0,5,2,63
202400048821,2024-02-15,Afternoon,3,1,3.0,1,1,37
202400048822,2024-01-05,Evening,4,2,6.0,3,2,94
202400048823,2024-05-06,Morning,4,1,3.0,1,1,93
202400048824,2024-02-18,Morning,2,1,6.0,3,1,08
202400048825,2024-03-14,Morning,4,1,6.0,1,2,62
202400048826,2024-01-05,Morning,4,1,3.0,1,2,94
202400048827,2024-05-06,Evening,4,1,2.0,1,1,94
202400048828,2024-02-17,Morning,3,1,6.0,1,2,67
202400048829,2024-01-04,Morning,3,2,3.0,5,2,94
202400048830,2024-03-29,Evening,4,1,2.0,1,2,59
202400048832,2024-01-05,Afternoon,4,1,6.0,5,2,93
202400048835,2024-01-05,Evening,4,1,3.0,5,2,93
202400048836,2024-03-29,Morning,4,1,6.0,1,2,59
202400048837,2024-02-18,Evening,3,1,6.0,3,1,82
202400048839,2024-03-29,Afternoon,4,1,6.0,1,2,59
202400048840,2024-01-05,Afternoon,4,1,3.0,2,2,93
202400048841,2024-01-04,Evening,4,1,6.0,5,2,93
202400048842,2024-03-28,Afternoon,4,1,3.0,1,2,59
202400048843,2024-05-05,Evening,4,1,6.0,5,2,69
202400048844,2024-02-17,Afternoon,4,7,6.0,1,1,06
202400048845,2024-01-05,Evening,4,1,2.0,5,2,92
202400048846,2024-01-05,Morning,4,1,3.0,1,2,92
202400048847,2024-02-17,Afternoon,4,1,2.0,1,1,51
202400048848,2024-05-05,Afternoon,4,1,3.0,1,2,69
202400048849,2024-01-05,Morning,4,1,3.0,1,2,92
202400048850,2024-05-05,Morning,4,2,3.0,1,2,69
202400048852,2024-03-28,Afternoon,4,1,3.0,1,2,54
202400048853,2024-01-05,Afternoon,4,1,3.0,1,1,85
202400048857,2024-02-17,Afternoon,3,1,7.0,1,2,91
202400048858,2024-03-28,Afternoon,4,1,6.0,1,2,54
202400048859,2024-01-05,Afternoon,4,1,3.0,2,1,28
202400048860,2024-01-06,Morning,3,4,6.0,1,1,29
202400048861,2024-02-17,Evening,3,1,6.0,3,1,78
202400048862,2024-03-29,Afternoon,4,1,2.0,2,1,54
202400048863,2024-01-05,Morning,3,7,6.0,1,2,17
202400048864,2024-03-27,Afternoon,4,1,3.0,1,2,52
202400048865,2024-02-18,Afternoon,4,1,6.0,1,1,84
202400048866,2024-06-11,Afternoon,4,3,3.0,1,2,64
202400048867,2024-05-05,Evening,4,1,4.0,1,2,2A
202400048868,2024-02-17,Evening,2,1,6.0,3,1,84
202400048869,2024-03-29,Evening,4,3,1.0,5,2,51
202400048870,2024-01-05,Afternoon,3,1,7.0,1,1,41
202400048871,2024-06-10,Afternoon,4,1,2.0,1,2,64
202400048872,2024-05-05,Morning,4,1,3.0,1,2,2A
202400048873,2024-03-26,Evening,4,1,3.0,1,2,50
202400048874,2024-05-05,Afternoon,4,1,1.0,1,2,95
202400048875,2024-01-05,Afternoon,3,1,6.0,1,1,82
202400048876,2024-02-17,Evening,3,1,3.0,5,2,54
202400048877,2024-06-11,Morning,4,2,3.0,1,2,63
202400048878,2024-03-29,Afternoon,3,1,6.0,1,2,49
202400048879,2024-05-03,Afternoon,4,2,6.0,1,2,95
202400048880,2024-01-01,Night,3,2,6.0,3,1,33
202400048881,2024-06-11,Afternoon,3,1,6.0,1,2,62
202400048882,2024-02-18,Afternoon,4,1,3.0,1,1,38
202400048883,2024-03-29,Afternoon,4,2,3.0,1,2,45
202400048884,2024-02-18,Afternoon,3,1,6.0,1,1,24
202400048885,2024-01-03,Afternoon,4,1,6.0,1,1,63
202400048886,2024-06-11,Evening,4,1,6.0,1,2,59
202400048887,2024-02-17,Evening,4,1,3.0,5,2,76
202400048888,2024-01-05,Night,4,1,6.0,3,1,54
202400048889,2024-03-28,Evening,4,1,3.0,1,2,41
202400048890,2024-05-05,Afternoon,4,1,4.0,1,1,84
202400048891,2024-01-06,Afternoon,3,2,6.0,1,1,14
202400048892,2024-06-10,Afternoon,4,1,2.0,1,2,59
202400048893,2024-03-28,Afternoon,4,2,3.0,1,2,41
202400048894,2024-05-05,Night,4,1,1.0,3,1,78
202400048895,2024-02-17,Night,3,1,5.0,3,1,13
202400048896,2024-01-06,Afternoon,3,1,1.0,1,1,05
202400048897,2024-06-10,Afternoon,4,1,6.0,1,2,59
202400048898,2024-03-28,Morning,4,1,6.0,1,2,41
202400048899,2024-05-05,Afternoon,4,2,2.0,1,2,78
202400048900,2024-01-05,Afternoon,2,1,2.0,1,2,45
202400048901,2024-05-05,Evening,3,3,6.0,1,2,71
202400048902,2024-02-17,Night,4,1,5.0,3,1,13
202400048903,2024-06-10,Morning,4,3,6.0,1,2,59
202400048904,2024-01-05,Evening,3,5,7.0,3,1,18
202400048905,2024-03-28,Afternoon,2,1,1.0,1,2,40
202400048906,2024-02-14,Afternoon,4,1,7.0,1,1,57
202400048907,2024-05-05,Night,3,2,3.0,5,2,69
202400048908,2024-01-05,Evening,3,1,7.0,3,1,21
202400048909,2024-03-29,Afternoon,4,8,2.0,1,2,38
202400048910,2024-06-11,Morning,4,1,3.0,1,2,56
202400048911,2024-05-05,Morning,4,2,3.0,2,1,69
202400048912,2024-01-05,Afternoon,4,2,1.0,1,1,27
202400048913,2024-03-29,Evening,4,3,6.0,1,2,36
202400048914,2024-02-17,Afternoon,4,1,4.0,1,1,33
202400048915,2024-05-04,Morning,4,8,3.0,1,2,69
202400048916,2024-06-11,Morning,4,1,3.0,1,2,54
202400048917,2024-01-05,Evening,4,2,1.0,5,2,37
202400048918,2024-03-29,Evening,4,1,5.0,5,2,35
202400048919,2024-01-06,Morning,4,1,1.0,1,2,30
202400048920,2024-05-04,Afternoon,4,1,2.0,1,2,62
202400048921,2024-02-17,Afternoon,4,1,4.0,1,1,92
202400048922,2024-06-11,Morning,3,7,1.0,1,2,54
202400048923,2024-03-29,Afternoon,3,1,6.0,1,2,34
202400048924,2024-02-17,Afternoon,3,1,2.0,1,1,92
202400048925,2024-01-06,Night,4,1,3.0,3,1,30
202400048926,2024-05-05,Afternoon,4,1,3.0,1,2,59
202400048927,2024-01-06,Morning,4,2,6.0,1,2,88
202400048928,2024-03-29,Afternoon,4,1,3.0,1,2,34
202400048929,2024-02-17,Afternoon,4,1,4.0,1,1,92
202400048930,2024-06-10,Afternoon,4,1,4.0,1,2,49
202400048931,2024-05-04,Afternoon,4,1,3.0,1,2,56
202400048932,2024-01-05,Afternoon,4,1,3.0,1,1,68
202400048933,2024-03-29,Afternoon,4,7,6.0,1,2,34
202400048934,2024-05-04,Evening,4,2,6.0,1,1,45
202400048935,2024-02-17,Night,3,1,2.0,4,1,95
202400048936,2024-06-10,Morning,4,1,3.0,1,2,49
202400048937,2024-01-06,Morning,4,1,2.0,1,1,01
202400048938,2024-05-05,Morning,4,1,6.0,1,2,42
202400048939,2024-03-29,Afternoon,4,1,3.0,1,2,31
202400048940,2024-01-05,Evening,4,1,2.0,5,1,69
202400048941,2024-06-11,Afternoon,4,1,3.0,1,2,47
202400048942,2024-02-17,Afternoon,4,1,4.0,1,1,94
202400048943,2024-03-29,Night,4,1,3.0,5,2,31
202400048944,2024-06-11,Morning,4,1,3.0,1,2,45
202400048945,2024-01-02,Night,4,6,4.0,3,1,28
202400048946,2024-05-04,Afternoon,4,2,2.0,1,2,37
202400048947,2024-02-17,Morning,4,1,3.0,3,1,94
202400048948,2024-06-05,Afternoon,4,1,6.0,1,2,42
202400048949,2024-03-29,Afternoon,4,2,2.0,1,2,29
202400048950,2024-05-05,Afternoon,3,1,6.0,1,2,33
202400048951,2024-01-05,Night,4,2,1.0,3,1,38
202400048952,2024-01-05,Evening,4,8,7.0,3,1,76
202400048953,2024-03-29,Afternoon,4,1,3.0,1,2,29
202400048954,2024-05-05,Morning,4,1,6.0,2,2,33
202400048955,2024-03-29,Afternoon,4,1,6.0,1,2,27
202400048959,2024-03-29,Evening,4,8,6.0,1,2,25
202400048960,2024-05-22,Afternoon,4,1,5.0,1,2,42
202400048962,2024-01-05,Night,3,2,3.0,5,2,13
202400048963,2024-05-05,Evening,4,1,7.0,1,2,26
202400048964,2024-01-03,Afternoon,3,3,7.0,3,1,77
202400048965,2024-03-29,Night,4,1,3.0,5,2,13
202400048966,2024-01-06,Afternoon,4,2,7.0,1,1,52
202400048968,2024-01-05,Morning,3,1,6.0,1,1,68
202400048969,2024-06-10,Evening,4,1,6.0,1,2,42
202400048970,2024-03-28,Morning,4,1,3.0,1,2,13
202400048972,2024-01-06,Morning,4,2,3.0,1,1,63
202400048973,2024-04-25,Night,4,2,6.0,2,2,22
202400048974,2024-01-05,Afternoon,4,2,1.0,2,1,26
202400048976,2024-06-11,Afternoon,4,1,3.0,1,2,41
202400048977,2024-01-06,Evening,4,2,6.0,5,2,60
202400048978,2024-05-04,Afternoon,4,1,3.0,1,1,22
202400048979,2024-02-16,Evening,4,1,3.0,5,2,69
202400048980,2024-02-29,Morning,4,1,2.0,1,2,13
202400048981,2024-05-04,Afternoon,4,2,3.0,1,2,16
202400048982,2024-06-11,Morning,4,1,2.0,1,2,37
202400048983,2024-01-04,Evening,4,1,2.0,3,1,13
202400048984,2024-01-05,Afternoon,4,2,6.0,1,1,83
202400048985,2024-03-29,Afternoon,4,1,3.0,1,2,13
202400048986,2024-02-16,Afternoon,4,1,3.0,1,2,69
202400048987,2024-05-05,Night,4,1,4.0,3,2,13
202400048988,2024-01-03,Evening,4,1,5.0,2,1,69
202400048989,2024-02-16,Afternoon,4,1,6.0,1,2,69
202400048990,2024-03-29,Afternoon,4,1,3.0,1,1,11
202400048991,2024-05-04,Night,3,1,3.0,5,2,13
202400048992,2024-01-04,Evening,4,8,6.0,3,1,33
202400048993,2024-05-05,Morning,4,1,6.0,1,2,06
202400048995,2024-05-04,Evening,3,1,3.0,1,2,06
202400048996,2024-02-16,Afternoon,4,1,3.0,1,2,69
202400048997,2024-05-03,Night,4,1,6.0,5,2,01
202400048999,2024-05-05,Morning,4,2,6.0,1,2,75
202400049000,2024-01-04,Afternoon,4,1,4.0,1,1,33
202400049001,2024-03-29,Morning,4,1,6.0,1,2,11
202400049002,2024-05-04,Afternoon,4,1,6.0,1,2,75
202400049003,2024-06-11,Afternoon,4,1,3.0,1,2,36
202400049004,2024-01-05,Evening,4,1,2.0,3,1,91
202400049005,2024-03-29,Afternoon,3,1,6.0,1,2,08
202400049006,2024-05-05,Afternoon,4,1,3.0,1,2,75
202400049008,2024-01-05,Afternoon,4,2,4.0,3,1,91
202400049009,2024-05-05,Evening,4,1,7.0,2,2,75
202400049010,2024-02-16,Afternoon,4,1,3.0,1,2,69
202400049011,2024-03-29,Morning,4,1,3.0,1,2,07
202400049012,2024-05-05,Morning,4,2,2.0,1,2,75
202400049013,2024-06-11,Evening,4,1,3.0,1,2,35
202400049014,2024-01-05,Morning,4,1,5.0,3,1,78
202400049015,2024-05-05,Night,4,1,6.0,5,2,75
202400049016,2024-03-29,Afternoon,3,1,6.0,1,2,01
202400049018,2024-05-05,Night,4,1,7.0,5,2,75
202400049019,2024-01-04,Evening,4,1,2.0,5,1,92
202400049021,2024-05-05,Night,4,1,1.0,5,2,75
202400049022,2024-03-30,Morning,4,1,6.0,2,1,11
202400049024,2024-01-04,Afternoon,4,8,3.0,1,1,92
202400049025,2024-05-04,Night,4,1,3.0,5,2,75
202400049026,2024-02-16,Morning,4,2,6.0,1,2,95
202400049027,2024-01-03,Evening,4,8,3.0,3,1,78
202400049028,2024-06-11,Afternoon,4,1,3.0,1,2,35
202400049029,2024-03-30,Afternoon,4,2,3.0,1,2,06
202400049030,2024-02-16,Afternoon,4,2,6.0,1,2,91
202400049031,2024-06-11,Afternoon,4,1,2.0,1,2,35
202400049032,2024-01-04,Morning,4,1,4.0,3,1,92
202400049033,2024-03-29,Evening,2,2,1.0,3,1,18
202400049034,2024-04-05,Night,4,1,7.0,5,2,93
202400049036,2024-02-15,Evening,3,1,1.0,2,2,91
202400049038,2024-06-11,Afternoon,4,1,6.0,1,1,35
202400049039,2024-03-30,Morning,3,1,6.0,1,2,81
202400049041,2024-09-23,Night,4,2,6.0,4,1,14
202400049043,2024-03-30,Morning,2,2,7.0,2,1,63
202400049044,2024-05-05,Night,4,1,6.0,5,2,93
202400049045,2024-06-11,Morning,4,1,3.0,1,2,35
202400049046,2024-02-16,Afternoon,4,2,6.0,1,2,91
202400049047,2024-09-24,Night,3,1,6.0,3,2,13
202400049049,2024-03-24,Afternoon,3,1,7.0,1,1,64
202400049050,2024-05-05,Night,4,1,6.0,5,2,93
202400049051,2024-02-12,Morning,2,1,6.0,1,2,91
202400049052,2024-07-13,Afternoon,4,9,3.0,1,2,69
202400049054,2024-09-23,Night,3,1,1.0,5,2,13
202400049055,2024-03-29,Morning,4,2,2.0,1,1,22
202400049056,2024-05-05,Afternoon,4,1,2.0,1,2,93
202400049057,2024-06-11,Morning,4,1,2.0,1,2,35
202400049058,2024-07-13,Night,4,1,7.0,5,1,2B
202400049059,2024-09-23,Morning,3,1,3.0,1,1,13
202400049061,2024-05-05,Evening,4,9,2.0,2,2,92
202400049062,2024-02-15,Evening,4,1,3.0,5,1,84
202400049063,2024-03-30,Afternoon,3,7,1.0,1,1,62
202400049066,2024-09-23,Afternoon,4,1,2.0,1,2,07
202400049067,2024-05-05,Afternoon,4,2,3.0,1,2,92
202400049068,2024-06-11,Morning,4,1,4.0,1,1,35
202400049069,2024-02-16,Evening,3,1,6.0,5,2,83
202400049070,2024-05-05,Morning,3,1,7.0,1,1,2A
202400049071,2024-07-13,Night,2,1,1.0,2,2,95
202400049072,2024-03-30,Morning,3,2,3.0,1,2,71
202400049073,2024-09-23,Afternoon,4,1,3.0,1,2,07
202400049074,2024-08-18,Night,4,1,6.0,3,1,77
202400049075,2024-04-26,Afternoon,4,1,1.0,1,2,40
202400049077,2024-06-10,Afternoon,4,1,2.0,1,2,35
202400049078,2024-09-23,Morning,4,8,6.0,1,1,07
202400049079,2024-02-16,Afternoon,3,1,6.0,1,2,83
202400049080,2024-07-13,Evening,4,1,3.0,1,2,91
202400049081,2024-01-05,Night,4,1,6.0,5,2,69
202400049082,2024-05-06,Morning,4,2,3.0,1,1,26
202400049083,2024-03-24,Morning,3,1,6.0,1,2,63
202400049084,2024-02-14,Night,4,1,6.0,5,2,80
202400049085,2024-07-05,Night,4,1,6.0,2,2,91
202400049086,2024-01-04,Afternoon,4,1,2.0,1,2,69
202400049087,2024-05-05,Evening,3,2,6.0,2,2,86
202400049088,2024-09-23,Morning,4,2,3.0,1,2,75
202400049089,2024-06-11,Afternoon,4,1,3.0,1,2,33
202400049090,2024-03-30,Morning,2,8,6.0,1,1,55
202400049091,2024-05-06,Morning,4,2,6.0,1,2,62
202400049093,2024-02-15,Morning,4,1,3.0,1,1,78
202400049095,2024-09-23,Morning,3,2,3.0,2,2,75
202400049096,2024-03-30,Afternoon,3,1,3.0,1,1,44
202400049097,2024-05-05,Evening,4,2,1.0,1,2,62
202400049098,2024-02-16,Afternoon,4,1,6.0,1,2,77
202400049099,2024-07-13,Morning,2,1,5.0,1,1,83
202400049101,2024-09-23,Evening,4,2,7.0,1,2,75
202400049102,2024-05-05,Evening,4,1,6.0,1,1,56
202400049103,2024-06-12,Night,4,1,6.0,5,2,29
202400049104,2024-08-18,Morning,4,1,3.0,1,2,69
202400049105,2024-03-29,Afternoon,4,6,5.0,1,1,38
202400049106,2024-06-11,Afternoon,2,1,6.0,1,2,26
202400049107,2024-07-12,Night,4,1,3.0,5,2,77
202400049108,2024-02-16,Night,4,1,1.0,5,2,72
202400049109,2024-05-06,Morning,3,1,2.0,1,1,82
202400049110,2024-09-22,Night,4,2,6.0,5,2,75
202400049111,2024-05-06,Afternoon,2,1,6.0,1,2,33
202400049112,2024-08-18,Evening,4,1,3.0,1,2,91
202400049113,2024-05-06,Morning,3,1,7.0,1,1,32
202400049114,2024-01-04,Night,4,1,3.0,5,2,69
202400049115,2024-09-23,Night,4,1,3.0,5,2,75
202400049116,2024-07-13,Night,4,1,2.0,5,2,69
202400049117,2024-05-04,Afternoon,3,1,7.0,1,1,11
202400049118,2024-08-13,Morning,3,1,1.0,1,2,88
202400049119,2024-06-11,Afternoon,3,1,3.0,1,2,26
202400049120,2024-02-15,Evening,4,1,6.0,5,2,72
202400049121,2024-03-29,Evening,4,3,3.0,2,1,02
202400049122,2024-01-04,Afternoon,4,1,2.0,2,2,69
202400049123,2024-08-18,Morning,3,1,7.0,3,2,85
202400049124,2024-06-11,Morning,4,1,3.0,1,2,25
202400049125,2024-09-23,Afternoon,4,2,3.0,1,2,75
202400049126,2024-07-11,Evening,4,1,3.0,1,2,69
202400049127,2024-02-16,Afternoon,4,1,3.0,1,2,71
202400049128,2024-03-29,Afternoon,4,1,1.0,1,1,01
202400049130,2024-08-18,Afternoon,4,2,1.0,1,2,71
202400049131,2024-05-05,Afternoon,4,1,2.0,1,1,11
202400049132,2024-06-11,Afternoon,3,1,6.0,1,2,22
202400049133,2024-07-13,Morning,4,1,6.0,1,2,69
202400049134,2024-02-16,Morning,4,1,2.0,1,2,69
202400049135,2024-05-05,Afternoon,3,1,1.0,1,1,61
202400049137,2024-09-23,Evening,4,1,4.0,1,2,75
202400049138,2024-03-29,Morning,4,1,3.0,1,2,09
202400049139,2024-07-13,Morning,4,1,6.0,1,2,66
202400049140,2024-06-11,Morning,4,1,3.0,1,2,22
202400049142,2024-08-19,Night,4,2,1.0,5,2,69
202400049143,2024-02-16,Evening,3,1,3.0,5,2,69
202400049144,2024-09-23,Afternoon,4,1,7.0,1,2,75
202400049145,2024-05-05,Evening,4,3,3.0,1,1,46
202400049146,2024-07-12,Night,3,1,3.0,5,2,64
202400049147,2024-03-30,Afternoon,4,2,6.0,1,1,07
202400049148,2024-09-23,Morning,4,2,7.0,2,2,75
202400049149,2024-08-18,Afternoon,4,1,6.0,1,2,69
202400049150,2024-06-11,Afternoon,3,1,7.0,1,1,14
202400049151,2024-01-03,Afternoon,4,2,6.0,1,2,91
202400049152,2024-05-06,Night,4,2,6.0,4,1,86
202400049153,2024-02-15,Night,2,1,6.0,5,2,67
202400049154,2024-07-13,Evening,3,1,6.0,1,2,63
202400049155,2024-09-23,Evening,4,2,3.0,1,2,75
202400049156,2024-01-04,Morning,4,1,3.0,1,1,83
202400049157,2024-06-11,Night,4,1,3.0,5,2,13
202400049158,2024-02-16,Evening,4,1,1.0,5,2,64
202400049159,2024-05-06,Night,2,2,6.0,5,2,31
202400049160,2024-02-09,Afternoon,4,1,1.0,1,1,07
202400049161,2024-01-03,Morning,3,1,1.0,1,2,83
202400049162,2024-06-11,Morning,4,1,3.0,1,2,13
202400049163,2024-09-23,Morning,3,1,1.0,1,2,75
202400049164,2024-05-06,Afternoon,4,2,1.0,1,1,38
202400049165,2024-08-17,Evening,4,9,3.0,1,2,69
202400049166,2024-07-13,Evening,4,1,3.0,1,2,63
202400049167,2024-04-25,Afternoon,4,1,7.0,1,1,13
202400049168,2024-03-29,Afternoon,4,1,4.0,1,2,07
202400049169,2024-06-11,Morning,3,1,3.0,1,2,13
202400049170,2024-05-06,Morning,2,1,6.0,1,2,02
202400049171,2024-07-07,Evening,4,1,3.0,1,2,65
202400049172,2024-01-03,Morning,3,1,6.0,2,2,77
202400049173,2024-06-11,Morning,4,1,3.0,1,2,07
202400049174,2024-09-22,Night,4,2,4.0,4,2,94
202400049175,2024-02-17,Night,4,1,3.0,5,2,59
202400049176,2024-03-30,Morning,3,3,1.0,2,1,07
202400049177,2024-05-06,Afternoon,2,1,1.0,1,1,50
202400049178,2024-09-23,Evening,4,2,6.0,1,2,94
202400049179,2024-05-04,Evening,3,1,7.0,2,2,09
202400049180,2024-01-04,Evening,4,2,6.0,5,2,76
202400049181,2024-08-08,Afternoon,4,1,3.0,1,2,62
202400049182,2024-07-12,Morning,4,1,3.0,1,2,63
202400049183,2024-06-10,Night,3,1,3.0,5,2,03
202400049184,2024-02-16,Afternoon,4,2,3.0,1,2,59
202400049185,2024-07-13,Evening,3,1,6.0,1,2,62
202400049186,2024-05-04,Evening,2,2,6.0,1,2,36
202400049187,2024-03-29,Afternoon,3,3,5.0,1,1,24
202400049188,2024-09-23,Afternoon,4,1,3.0,1,2,94
202400049189,2024-06-11,Evening,4,1,6.0,1,2,75
202400049190,2024-01-03,Morning,4,1,3.0,1,2,76
202400049191,2024-02-16,Morning,4,2,1.0,1,2,59
202400049192,2024-08-16,Morning,4,2,6.0,1,2,62
202400049193,2024-05-06,Afternoon,3,1,1.0,1,1,40
202400049194,2024-07-13,Afternoon,4,1,2.0,1,2,62
202400049195,2024-02-16,Afternoon,4,2,3.0,1,2,58
202400049196,2024-09-23,Evening,4,2,3.0,2,2,94
202400049197,2024-01-03,Morning,3,1,1.0,1,2,76
202400049198,2024-06-11,Evening,4,1,3.0,1,2,75
202400049199,2024-08-19,Night,4,1,1.0,5,2,54
202400049200,2024-05-04,Night,3,3,6.0,3,1,24
202400049201,2024-03-29,Afternoon,4,3,4.0,1,1,18
202400049202,2024-01-01,Afternoon,4,1,3.0,1,2,72
202400049203,2024-07-13,Afternoon,4,1,3.0,1,2,59
202400049204,2024-09-22,Evening,4,2,7.0,1,2,94
202400049205,2024-05-05,Morning,3,1,6.0,1,2,04
202400049206,2024-06-11,Morning,4,2,3.0,1,2,75
202400049207,2024-02-16,Morning,3,1,6.0,1,2,56
202400049208,2024-01-04,Afternoon,3,1,6.0,1,2,68
202400049209,2024-03-29,Evening,3,1,7.0,3,1,39
202400049210,2024-05-05,Evening,4,8,1.0,1,1,85
202400049211,2024-07-13,Afternoon,4,1,7.0,1,2,56
202400049212,2024-02-16,Morning,4,2,3.0,1,2,56
202400049213,2024-01-03,Evening,4,2,6.0,5,2,67
202400049214,2024-06-11,Afternoon,4,1,2.0,1,2,75
202400049215,2024-03-30,Night,2,1,7.0,3,1,44
202400049216,2024-05-05,Afternoon,4,1,6.0,1,1,10
202400049217,2024-09-22,Evening,3,2,3.0,5,2,93
202400049218,2024-01-03,Afternoon,4,2,6.0,1,2,67
202400049219,2024-08-18,Morning,4,1,3.0,1,2,35
202400049221,2024-07-13,Afternoon,4,1,2.0,1,2,56
202400049222,2024-02-15,Afternoon,4,1,6.0,1,2,56
202400049223,2024-06-10,Evening,4,1,3.0,1,2,75
202400049224,2024-09-23,Afternoon,4,1,6.0,1,2,93
202400049225,2024-01-04,Afternoon,3,1,6.0,1,2,65
202400049226,2024-08-18,Morning,3,1,1.0,1,2,34
202400049227,2024-07-13,Afternoon,4,1,6.0,1,1,56
202400049229,2024-06-11,Afternoon,4,8,6.0,1,2,75
202400049230,2024-02-16,Afternoon,4,2,6.0,1,2,51
202400049231,2024-12-04,Afternoon,4,5,1.0,1,1,54
202400049232,2024-01-03,Afternoon,4,1,3.0,5,2,64
202400049233,2024-07-12,Morning,4,1,2.0,1,2,50
202400049234,2024-02-16,Morning,3,1,7.0,1,1,49
202400049235,2024-09-23,Afternoon,4,1,2.0,1,2,93
202400049236,2024-12-05,Afternoon,4,1,1.0,2,1,73
202400049237,2024-05-06,Night,4,2,6.0,3,1,51
202400049238,2024-01-04,Afternoon,4,1,3.0,1,2,63
202400049239,2024-06-11,Afternoon,4,1,4.0,1,2,75
202400049240,2024-03-30,Morning,4,2,6.0,1,1,78
202400049242,2024-12-02,Afternoon,4,2,7.0,1,1,18
202400049243,2024-02-16,Morning,4,1,6.0,1,2,44
202400049244,2024-09-19,Afternoon,4,1,6.0,1,2,92
202400049245,2024-07-13,Night,4,1,2.0,4,2,49
202400049247,2024-01-04,Afternoon,4,1,3.0,1,2,59
202400049249,2024-12-04,Evening,4,2,6.0,3,2,62
202400049250,2024-08-18,Night,4,1,3.0,5,2,19
202400049251,2024-02-16,Afternoon,4,1,3.0,1,2,44
202400049252,2024-06-11,Evening,4,1,5.0,1,2,75
202400049253,2024-09-23,Evening,4,2,7.0,5,2,92
202400049254,2024-12-03,Afternoon,3,1,2.0,1,2,83
202400049255,2024-07-13,Night,4,8,3.0,5,2,45
202400049256,2024-01-04,Morning,3,1,6.0,1,2,59
202400049257,2024-02-15,Night,3,1,6.0,5,2,43
202400049258,2024-05-03,Night,2,1,6.0,3,2,37
202400049260,2024-01-03,Evening,4,2,3.0,5,2,58
202400049261,2024-12-04,Morning,4,1,3.0,1,2,14
202400049262,2024-08-18,Evening,4,1,7.0,1,2,14
202400049263,2024-05-04,Morning,4,2,1.0,1,2,77
202400049264,2024-06-10,Afternoon,4,2,3.0,1,2,75
202400049265,2024-07-13,Evening,4,1,3.0,1,2,44
202400049266,2024-09-23,Morning,3,1,3.0,1,2,92
